t_s,ratio_rr,spo2_index
0.0,0.70301843703438,100.0
0.03333333333333333,0.7033070978272961,100.0
0.06666666666666667,0.7035742854178373,100.0
0.1,0.7038223123080469,100.0
0.13333333333333333,0.7040498683805361,100.0
0.16666666666666666,0.70426918942265,100.0
0.2,0.7044800662428768,100.0
0.23333333333333334,0.7046682584162292,100.0
0.26666666666666666,0.7048449260476903,100.0
0.3,0.7051087969837552,100.0
0.3333333333333333,0.7054687034801898,100.0
0.36666666666666664,0.7059198320607246,100.0
0.4,0.7064985417193949,100.0
0.43333333333333335,0.7072296568625345,100.0
0.4666666666666667,0.7081657611447687,100.0
0.5,0.7092902182224848,100.0
0.5333333333333333,0.7105327799862816,100.0
0.5666666666666667,0.7118876914225657,100.0
0.6,0.713366908389842,100.0
0.6333333333333333,0.7147987689801618,100.0
0.6666666666666666,0.7162078250865439,100.0
0.7,0.7176195989678246,100.0
0.7333333333333333,0.7190347673290558,100.0
0.7666666666666667,0.7204894648728268,100.0
0.8,0.721961256981794,100.0
0.8333333333333334,0.7235012293285935,100.0
0.8666666666666667,0.7251332568707015,100.0
0.9,0.7268755419892029,100.0
0.9333333333333333,0.7286469474075827,100.0
0.9666666666666667,0.7304865018042492,100.0
1.0,0.7323051650523035,100.0
1.0333333333333334,0.734104805630111,100.0
1.0666666666666667,0.7358796218410628,100.0
1.1,0.7375875824873702,100.0
1.1333333333333333,0.7391381700547945,100.0
1.1666666666666667,0.7405877316441327,100.0
1.2,0.7419743668529013,100.0
1.2333333333333334,0.7433650950957202,100.0
1.2666666666666666,0.7447568252003182,100.0
1.3,0.7461660120196285,100.0
1.3333333333333333,0.747569319691383,100.0
1.3666666666666667,0.7489542287800672,100.0
1.4,0.7503339771634013,100.0
1.4333333333333333,0.751662109446176,100.0
1.4666666666666666,0.7528962408431978,100.0
1.5,0.7540571891239142,100.0
1.5333333333333334,0.7551187837177772,100.0
1.5666666666666667,0.7560743766984381,100.0
1.6,0.7569176068703202,100.0
1.6333333333333333,0.7577426724681395,100.0
1.6666666666666667,0.7584780541640043,100.0
1.7,0.7591189503844655,100.0
1.7333333333333334,0.7596389846662328,100.0
1.7666666666666666,0.7600371845507634,100.0
1.8,0.7602973169577677,100.0
1.8333333333333333,0.7604759633529429,100.0
1.8666666666666667,0.7605348429837843,100.0
1.9,0.760445530345597,100.0
1.9333333333333333,0.7602895422909585,100.0
1.9666666666666666,0.7600845555681289,100.0
2.0,0.7598250383585604,100.0
2.033333333333333,0.7594041142022647,100.0
2.066666666666667,0.7588234664474779,100.0
2.1,0.7580819064205792,100.0
2.1333333333333333,0.7572675497931359,100.0
2.1666666666666665,0.7564205766562974,100.0
2.2,0.7555536239539135,100.0
2.2333333333333334,0.7546305980374949,100.0
2.2666666666666666,0.7536538064231737,100.0
2.3,0.7526166432565367,100.0
2.3333333333333335,0.7515028264731733,100.0
2.3666666666666667,0.7503002127727023,100.0
2.4,0.7489712740123359,100.0
2.433333333333333,0.7477019882706197,100.0
2.466666666666667,0.7465210078667431,100.0
2.5,0.7454958866088616,100.0
2.533333333333333,0.744553712207265,100.0
2.566666666666667,0.7436224274080799,100.0
2.6,0.7427693433090596,100.0
2.6333333333333333,0.7419605515451421,100.0
2.6666666666666665,0.7410353655988396,100.0
2.7,0.7398977155561218,100.0
2.7333333333333334,0.7386088748960287,100.0
2.7666666666666666,0.7373591284417126,100.0
2.8,0.7361236147246233,100.0
2.8333333333333335,0.7349133116623993,100.0
2.8666666666666667,0.7336791066511941,100.0
2.9,0.7322378309143687,100.0
2.933333333333333,0.7310520573337432,100.0
2.966666666666667,0.7301983455836683,100.0
3.0,0.7296730332233813,100.0
3.033333333333333,0.7293338666204441,100.0
3.066666666666667,0.7292998090510976,100.0
3.1,0.729673307012248,100.0
3.1333333333333333,0.730281087837166,100.0
3.1666666666666665,0.7312235986664009,100.0
3.2,0.7323996477985844,100.0
3.2333333333333334,0.7335348310396663,100.0
3.2666666666666666,0.734595729468169,100.0
3.3,0.7355286578973419,100.0
3.3333333333333335,0.7362645877837162,100.0
3.3666666666666667,0.7368223665946396,100.0
3.4,0.7374082591912539,100.0
3.433333333333333,0.7376766134871363,100.0
3.466666666666667,0.7373220630127325,100.0
3.5,0.7365039572010921,100.0
3.533333333333333,0.7356950124769084,100.0
3.566666666666667,0.7347823183505598,100.0
3.6,0.7345499756459359,100.0
3.6333333333333333,0.7346027286720013,100.0
3.6666666666666665,0.7348217995304557,100.0
3.7,0.7352085869901518,100.0
3.7333333333333334,0.7358313579936331,100.0
3.7666666666666666,0.7364218037887762,100.0
3.8,0.736903196652734,100.0
3.8333333333333335,0.7372441112571588,100.0
3.8666666666666667,0.7373330281825426,100.0
3.9,0.7372316775058435,100.0
3.933333333333333,0.7366441498436638,100.0
3.966666666666667,0.7357663897047905,100.0
4.0,0.7346810871010098,100.0
4.033333333333333,0.7334738022377867,100.0
4.066666666666666,0.7323472731681588,100.0
4.1,0.7312563540314195,100.0
4.133333333333334,0.7306149422083442,100.0
4.166666666666667,0.7309070387333554,100.0
4.2,0.7320497253352611,100.0
4.233333333333333,0.733480323986045,100.0
4.266666666666667,0.7352271889369354,100.0
4.3,0.7366564123481066,100.0
4.333333333333333,0.7376762174159639,100.0
4.366666666666666,0.7383095052615757,100.0
4.4,0.7386539722979899,100.0
4.433333333333334,0.7385282734207467,100.0
4.466666666666667,0.7381801230062851,100.0
4.5,0.7376762795176632,100.0
4.533333333333333,0.7371252911352898,100.0
4.566666666666666,0.7364322251248957,100.0
4.6,0.735610275205465,100.0
4.633333333333334,0.7352581916945765,100.0
4.666666666666667,0.7352597683755128,100.0
4.7,0.7356101164111126,100.0
4.733333333333333,0.7363737996377614,100.0
4.766666666666667,0.7374532711380835,100.0
4.8,0.7387141686324791,100.0
4.833333333333333,0.7401098291946341,100.0
4.866666666666666,0.7412628774360573,100.0
4.9,0.7421018485017111,100.0
4.933333333333334,0.742875851572479,100.0
4.966666666666667,0.7437437311301844,100.0
5.0,0.7447100412724889,100.0
5.033333333333333,0.7458386779965335,100.0
5.066666666666666,0.7471274850169032,100.0
5.1,0.7481899530887903,100.0
5.133333333333334,0.7492965702631261,100.0
5.166666666666667,0.7503842905099697,100.0
5.2,0.7513913963653971,100.0
5.233333333333333,0.7522396722959077,100.0
5.266666666666667,0.752974383528749,100.0
5.3,0.7536013488075151,100.0
5.333333333333333,0.7541207809594601,100.0
5.366666666666666,0.7545172144642429,100.0
5.4,0.7546410760267848,100.0
5.433333333333334,0.7549048633962883,100.0
5.466666666666667,0.7552963066156012,100.0
5.5,0.7559829836392563,100.0
5.533333333333333,0.756938053051737,100.0
5.566666666666666,0.758168404071884,100.0
5.6,0.7596288491950525,100.0
5.633333333333334,0.7610540910134551,100.0
5.666666666666667,0.7619527934415524,100.0
5.7,0.7623853381055163,100.0
5.733333333333333,0.7624058621105327,100.0
5.766666666666667,0.7620450004498455,100.0
5.8,0.7616384965369545,100.0
5.833333333333333,0.7612466927064574,100.0
5.866666666666666,0.7609146118742858,100.0
5.9,0.7606411510992535,100.0
5.933333333333334,0.7605174231101018,100.0
5.966666666666667,0.7605574420903748,100.0
6.0,0.7607784730884095,100.0
6.033333333333333,0.7610547357553635,100.0
6.066666666666666,0.7614393657582211,100.0
6.1,0.7619604278029526,100.0
6.133333333333334,0.7621365089056413,100.0
6.166666666666667,0.7620849008202025,100.0
6.2,0.7616266331398279,100.0
6.233333333333333,0.7607812753050597,100.0
6.266666666666667,0.7596251059433042,100.0
6.3,0.7583592227580377,100.0
6.333333333333333,0.7570708617709561,100.0
6.366666666666666,0.7562958111345283,100.0
6.4,0.7560571642077553,100.0
6.433333333333334,0.7560180490679358,100.0
6.466666666666667,0.7561817466931103,100.0
6.5,0.7565220491230141,100.0
6.533333333333333,0.7570513853717434,100.0
6.566666666666666,0.7575858678370933,100.0
6.6,0.7578844997337395,100.0
6.633333333333334,0.7578098414988437,100.0
6.666666666666667,0.7574749641520455,100.0
6.7,0.7568647599462286,100.0
6.733333333333333,0.7561227946185793,100.0
6.766666666666667,0.7553402706184207,100.0
6.8,0.7546214508483511,100.0
6.833333333333333,0.7539050266194258,100.0
6.866666666666666,0.7531044551672114,100.0
6.9,0.7523743989805913,100.0
6.933333333333334,0.751844961517123,100.0
6.966666666666667,0.7514735545544079,100.0
7.0,0.7510578191360503,100.0
7.033333333333333,0.7506514574264074,100.0
7.066666666666666,0.7501668822471329,100.0
7.1,0.7495221992989016,100.0
7.133333333333334,0.7489680389761965,100.0
7.166666666666667,0.748447569339428,100.0
7.2,0.7479487957547974,100.0
7.233333333333333,0.7473817997335134,100.0
7.266666666666667,0.7468936355913103,100.0
7.3,0.7467461093706993,100.0
7.333333333333333,0.7469188945310817,100.0
7.366666666666666,0.7473595823265746,100.0
7.4,0.7480846519125813,100.0
7.433333333333334,0.7489295243391367,100.0
7.466666666666667,0.749845118261744,100.0
7.5,0.7507669953836791,100.0
7.533333333333333,0.7517949949472473,100.0
7.566666666666666,0.7529572781451273,100.0
7.6,0.7542023057807218,100.0
7.633333333333334,0.7554407633554645,100.0
7.666666666666667,0.7565900121693095,100.0
7.7,0.7577399581171875,100.0
7.733333333333333,0.7588428876729962,100.0
7.766666666666667,0.759949914166348,100.0
7.8,0.761023291096774,100.0
7.833333333333333,0.7620018866139302,100.0
7.866666666666666,0.7628513107404802,100.0
7.9,0.763537733899366,100.0
7.933333333333334,0.7639258545595243,100.0
7.966666666666667,0.7639662611534132,100.0
8.0,0.7636368271834626,100.0
8.033333333333333,0.7629635363583882,100.0
8.066666666666666,0.7621157352442461,100.0
8.1,0.7613404428336382,100.0
8.133333333333333,0.7608503551908281,100.0
8.166666666666666,0.7605057974136399,100.0
8.2,0.7603169033212495,100.0
8.233333333333333,0.7601049523045299,100.0
8.266666666666667,0.7597684983529065,100.0
8.3,0.759211638685611,100.0
8.333333333333334,0.7584253397195492,100.0
8.366666666666667,0.7574975822543684,100.0
8.4,0.7564466757458277,100.0
8.433333333333334,0.7552111821104296,100.0
8.466666666666667,0.7537919200411071,100.0
8.5,0.7522917390869044,100.0
8.533333333333333,0.7507633560529068,100.0
8.566666666666666,0.7491994928610496,100.0
8.6,0.7475345945215373,100.0
8.633333333333333,0.7459241071737746,100.0
8.666666666666666,0.744430663723648,100.0
8.7,0.7430715452475047,100.0
8.733333333333333,0.7419628717955539,100.0
8.766666666666667,0.7408585622868865,100.0
8.8,0.7395304909548719,100.0
8.833333333333334,0.7379680696528972,100.0
8.866666666666667,0.7362387074504712,100.0
8.9,0.7343967023522788,100.0
8.933333333333334,0.7325021177334474,100.0
8.966666666666667,0.7305309274284939,100.0
9.0,0.7286013580728116,100.0
9.033333333333333,0.726686227607091,100.0
9.066666666666666,0.7248339270412213,100.0
9.1,0.7229846557585189,100.0
9.133333333333333,0.7212098158554258,100.0
9.166666666666666,0.7195329670573688,100.0
9.2,0.7179194856793298,100.0
9.233333333333333,0.7163947893031887,100.0
9.266666666666667,0.7149843735206888,100.0
9.3,0.7137711378388755,100.0
9.333333333333334,0.7127559062283022,100.0
9.366666666666667,0.7118992513737474,100.0
9.4,0.7111450380758368,100.0
9.433333333333334,0.7104256982128831,100.0
9.466666666666667,0.7097761281788009,100.0
9.5,0.7091644107924702,100.0
9.533333333333333,0.7086833557305865,100.0
9.566666666666666,0.7083424400060174,100.0
9.6,0.7081030382036747,100.0
9.633333333333333,0.7079704642134269,100.0
9.666666666666666,0.7080491610003655,100.0
9.7,0.7082815450963104,100.0
9.733333333333333,0.7087113402982412,100.0
9.766666666666667,0.7092660593079978,100.0
9.8,0.7100240481985357,100.0
9.833333333333334,0.7110314854352797,100.0
9.866666666666667,0.712223378021293,100.0
9.9,0.7135410983022855,100.0
9.933333333333334,0.714976580696345,100.0
9.966666666666667,0.7165093443667035,100.0
10.0,0.7180461161588366,100.0
10.033333333333333,0.7195798477414791,100.0
10.066666666666666,0.7211502537306566,100.0
10.1,0.7228670672921346,100.0
10.133333333333333,0.7246945081495568,100.0
10.166666666666666,0.7266636412743467,100.0
10.2,0.7287678256698741,100.0
10.233333333333333,0.7307682589768367,100.0
10.266666666666667,0.7326980967661412,100.0
10.3,0.7344866844377768,100.0
10.333333333333334,0.7361894993378586,100.0
10.366666666666667,0.7377440696385892,100.0
10.4,0.7391238246264815,100.0
10.433333333333334,0.7407113998457253,100.0
10.466666666666667,0.7425296681322916,100.0
10.5,0.7444773041815165,100.0
10.533333333333333,0.7465466767568176,100.0
10.566666666666666,0.7485578192163297,100.0
10.6,0.75047734867121,100.0
10.633333333333333,0.7522438058457603,100.0
10.666666666666666,0.7538277378596289,100.0
10.7,0.7552022038723261,100.0
10.733333333333333,0.7563007482586079,100.0
10.766666666666667,0.7571189663959281,100.0
10.8,0.7575867748267593,100.0
10.833333333333334,0.7577739800829464,100.0
10.866666666666667,0.7577153581851243,100.0
10.9,0.757521206097609,100.0
10.933333333333334,0.7572598161565955,100.0
10.966666666666667,0.7569156635455535,100.0
11.0,0.7565775274055262,100.0
11.033333333333333,0.7561285594481766,100.0
11.066666666666666,0.755645000903554,100.0
11.1,0.7552220633318864,100.0
11.133333333333333,0.7544669677934991,100.0
11.166666666666666,0.753353870611352,100.0
11.2,0.7519634239374235,100.0
11.233333333333333,0.7502288732110128,100.0
11.266666666666667,0.748350728923896,100.0
11.3,0.7462632374752495,100.0
11.333333333333334,0.7440851404099711,100.0
11.366666666666667,0.7419487918148397,100.0
11.4,0.7400124413584799,100.0
11.433333333333334,0.7383598553465577,100.0
11.466666666666667,0.7369862088834618,100.0
11.5,0.735873562315105,100.0
11.533333333333333,0.7347958191000976,100.0
11.566666666666666,0.7336973285423343,100.0
11.6,0.7325328818959131,100.0
11.633333333333333,0.7313671401928572,100.0
11.666666666666666,0.7301151421773442,100.0
11.7,0.7287805875843645,100.0
11.733333333333333,0.7274848620015719,100.0
11.766666666666667,0.726227238762739,100.0
11.8,0.7250422933091899,100.0
